,business_id,cool,date,funny,review_id,stars,text,useful,user_id
62,kBJfBVaXJtPEKLTov1hJdQ,0,2018-03-15 19:48,1,2E-1IudsdLlrvR6-gP51og,5,"When I'm Arizona...we Reathrey Sekong! 

Food is good and authentic! Would love if there was a closer location to Gilbert!",1,dZudYQD1T2U5RSJeJWYCLw
63,eNFubUPJR7yIQah-NxZN_g,0,2017-05-26 1:20,0,3ED-N6Nn3DE2cLfXZtGbjQ,2,Decent food. Fishermen lobster or even congee queen can do better than this. Nice decor but that is it. I don't expect too much service from a Chinese restaurant but I gotta say that the hostess and waitress weren't welcoming at all. Won't recommend this place to anyone.,0,lMIm1Ye7BeVE21xqlImqEw
64,UOFTGqJ95xQxeYndG7hbbw,1,2011-08-25 0:49,0,PvgCQa3FsA-FXYQsaEguIw,5,"I was staying at the Hilton next door and got access to the YMCA.  Nice!  One of the days, I woke up with a sore throat.  Headed to the gym anyways, but started coughing horribly just as I checked in.  Had to walk out to clear my throat then went back in and hopped on an elliptical machine.  The lady at the front desk was so nice!  She brought me a cup of water because she noticed that I was coughing so much earlier.  

Amazing service!  Now I wish I belonged to a YMCA back home.  Going to have to look into it for sure.",0,LhZhxlOqTSuRY6r7HV6NVg
65,vhKUBKcOm8zOLxeS3XM9iA,0,2009-03-01 2:20,0,jkVxX4ieJwVRO9n4E8tNMw,3,"More than just  Pizza. This location is small but cozy.  Has two large screen TV's for your entertainment pleasure.

The pizza is of better quality than most (a definate step up from Pizza Hut and Domino').  The thin crust is we like here.  The crust has a crunch to it, which I prefer.  Their menu has a ""tailgate"" variety of food (Pasta, Ribs, Fried Chicken, sub sandwiches......you get the picture).

The prices are bit high for what you get.  They do have specials so that is what our family typically goes for..... Familiy Feast ($22) includes 16' pizza with one topping, 6 wings, 4 garlic sticks, and 2 liter of pop.

We are planning to keep this place on our list of places to think about  for a weekday ""too many kid activities"" and ""too tired to cook"" take out night.",1,z8-Y3mHdujSZS7JcvzFP8A
66,gfhWUixZ4MmEAC1DtTsodA,0,2017-06-06 21:04,0,2dYcxwdtulsUY8kj4oZezw,5,GREAT SERVICE!! The food was amazing and very reasonably priced! Oh and the deserts are to die for!!,0,iAQFEArbXp1WUrseOFTLMA
67,FiW6w5nmhlUoJAyNofb4jg,0,2018-05-08 16:50,0,5rY_i4Eao9ncLmzvF_JNYg,1,"We drive by Fruits and Roots almost daily and we finally decided to give it a try. Unfortunately the only good thing I have to say about the place is it has nice decor. We walked in and was greeted by one of the girls and as we were looking at the menu she asked if it was our first time and we told her yes. We assumed she would explain the menu but nope! My daughter's go to is a strawberry banana smoothie and the menu had a few smoothies that had strawberry and banana mixed with other stuff and I asked if they would be able to make one with just strawberry and banana and she had said they couldn't because it was already pre made. So we continued to look at the menu and a different girl came and said she would be able to make the smoothie so thank you to her. My husband and I knew we wanted to get an acai bowl so as
we looked at the different options we found one we wanted to try but on the menu it had a pitaya and we asked if we could get it with acai instead but again was told that it was already pre made. So we went with one that was made with acai but it had blueberries which we don't like and we weee hesistant to ask if they would be able to leave them out since everything seemed to be pre made but my husband did ask and luckily she said they could leave it out. Whew! It wasn't a long wait to get our order. My daughter drank her smoothie saying it was okay and our acai bowl was okay as well. To
me the best part was the granola and that's about it. At least we can say we finally tried this place and we definitely won't be back. We will be sticking to our usual spot Bowlology!",0,wGiUu3rFw83EDj8bzMzsuQ
68,AVdo7XPlyRZ_pj5DVk1Yow,6,2015-01-04 0:12,2,a_4IN1krICioWWvDDgo0Mg,5,"Love the staff here! Becca, Chrissy, Angel and Arianna are so friendly and helpful! Super clean and professional place. Highly recommend coming here!",7,UniWikK9zPi-9PYgFpE01g
69,Kk6k9cs4rXfDkC9Fjv0MjQ,0,2017-11-06 20:58,0,5DO6RYDU_9cxAXs0JSYcWg,1,"I had an oil change at the 15515 N Scottsdale Road location.  When the car was delivered to me, there were two engine warning lights on that had not been on when I drove the car in.  The technician said that the lights were on when he got in the car, which was not true.  I took the car to the dealer who said that a sensor light had been left unplugged when they removed the air filter.  I should have read the many bad Yelp reviews prior to going to this facility.",2,LWyUWSRmTzjfeDBCvdy7lw
70,hFY-MQpyuvBvZfxMqtxZHg,0,2017-05-26 2:25,1,8UrOyS_pDT3UlV-smLWPFw,1,"The absolute WORST apartment complex I have ever lived in. Moved here from out of state. Hoped to find a decently priced apartment until I got myself settled in. Wow this place has been trash. Landlord is only here half the time, so those of you with a full time job, forget ever trying to communicate with her! Doesn't answer the phone or call back. Place can't even get with the 21st century and splurge on email communication. Rent past due? Noise complaint on an animal? Anything, Don't worry, you'll be singled out with a cheap ass piece of paper taped to your door for the whole complex to see. As far as CAM Properties as a whole, also trash! They also refuse to give callbacks. After hours ""emergency?"" ha, yeah right! Scottsdale PD had to be called when I had troubles after hours because CAM's ""emergency after hours hotline"" didn't answer the phone! I will never ever recommend anyone live here. The bugs invade the units like crazy - cockroaches, spiders, lizards, you name it. They say they spray before you move in, but do not perform any follow up procedures. They tell you if there's bugs in you apartment, that's all YOUR fault. Ha! I cannot get out of this place fast enough. The only upside is the utilities are included, however the price is still absurd for the less than average amenities and the horrible customer service.",2,8wo82tssB-tY4L22u0f3Jg
71,V4sPxg8y29QDskQmMM1FIw,0,2017-01-14 21:03,0,Lm-Sy_QbFMRf8GbKjNxg6w,5,"This was my first time at this place and the shop was super clean. The staff was nice and helpful. Rose took care of me like a regular customer. If I lived in Vegas, I would come here all the time.",0,IZzkAUnRtJtw3tGNdZtrJg
72,E54AvEdLfCFFkCvXmXJ7GA,1,2018-04-04 1:38,1,Lb9r62Qlu12ZB909CbFeOQ,1,"I ordered a pizza at 4:49. Got an email that said my pizza would be delivered at 5:18 to5:28. 5:38 still no pizza. Called the store. They said it was out for delivery. I said I knew that it was suppose to be delivered 10 minutes ago. 5:48. Still no pizza. Called the store back. Again, I was told it was out for delivery. 5:48 called the store again. When I was on the phone the pizza came. When it arrived it was COLD.",1,sHUQOhH75nK0J6n_INkKDA
73,gc_GGat7TgNCmrgc4nVOgw,0,2014-08-10 23:03,0,6mpdexlJQ-4WVjPw40xhog,4,"Paid a visit here after the JT concert on Friday night - best decision all weekend. Every restaurant was packed before the show, so we set on wandering MGM afterwards for a good after show nosh and were definitely pleased at Crush. Luckily we were seated right away (not many people ordering dinner at 11pm I suppose!) and our incredibly nice server saw to our drink order ASAP.

The ambience is tres chic. Dark, romantic, and removed from casino craziness in the back where we sat cuddled up in a booth. The only negative about our seats was the pretty chilly draft, but perhaps we were just too sober ;) The Syrah was absolutely delicious, and at $11 for a glass, a Vegas bargain. We began with the Caesar salad which came out within minutes of ordering and was very tasty, though I myself found the sweetness to be a little strange. Overall it was a crunchy, refreshing delight. We then shared a margherita flatbread and the gnocchi. Whoa....both dishes definitely exceeded expectations. They were small plates, but really perfect for sharing. The speed at which the salad was delivered was slightly misleading, as the other dishes took quite a while to come out. However, they were clearly exceptionally fresh when they arrived.

Our waiter was pretty busy but as attentive as he could be, and very professional without being overbearing. The end-to-end experience was more than I expected at such a large venue, and thus deserves a high recommendation. This was a perfect way to wind down from an energizing show without losing the dazzle of a getaway weekend with your honey.",0,2VRkBZBS5FO_N7yBRWfaLA
74,4ZbRwCB9oGibxK21MUZKHA,0,2018-08-04 22:27,0,E5iXQGD_x_Fyee1kOKgGTw,1,I went into this store yesterday and it was horrible!!! It was sooooo dirty. I'm talking there was trash everywhere!!!  Not only that but it smelled like trash! It was 5 o'clock on a Friday afternoon so I completely understand it being a little messy but the store just looked horrible!!! Not to mention the were out of pretty much everything on the store. I honestly will probably start going down the road to the next Smith's.,1,ffMc-TmUUhEbj5LLNILB4A
75,rcaPajgKOJC2vo_l3xa42A,0,2011-11-30 0:51,0,A9Jeb8657LKTbvofHBBLMg,5,"I love Bouchon. It's still my favorite place to go hands down. They are extremly fresh and have excellent service. I ate at the bouchon in Beverly hills and didn't encounter a single difference in food quality in Vegas. The food has always been delicious and this one time I went we ordered practically everytihng. From the bakery basket in which the waiter chooses for us a selection of baked goods to the mussels to the hash. 

Everything was delicious. And you can't beat the price around 20-30 a person with small apps. Or aroudn 40-50 if your drinkin a little. Very reasonable for what your getting.

Take a peek at my photos.

Thanks Thomas Keller for a great meal again!",0,UIdROvjyMfhoKhJ-Giuxpw
76,gLOc1Fzl8yuKGq7B1TWj_A,0,2016-06-11 22:52,0,VmJVQTRDqxqWoxNREdVn3w,4,"So pretty inside and well organized! I called for an appointment before my wedding for me and 3 others and was told they wouldn't be able to help me on that day because they were going to be too busy. :( So we went somewhere else. I had a gift card for here so I went here for my fill, and they did a great job, but a bit overpriced! I brought my daughters in so all 3 of us could get pedicures and had a great experience! Overall a great place!",0,G5yx5pmozG-mXR-J8on6pw
77,nkDSE-yhvLX4ij5fSzvb5Q,0,2011-06-29 1:49,1,g_T3-GN7HwGTLdbnMZYOIQ,3,"Furry watching 2011 concluded at Tonic....it was a fun time had by all....furries and humans alike.

I was the same as Mel U.  I had been past this place a couple times and never thought to go in.  I think it may be because it's on the ""outskirts"" of town and a section I really don't go to often.  

First off I'll say I love the outdoor seating area!  It was a front row seat to all the furry watching action going on outside the Westin and convention center.  Plus let's face it, it's always great to have outdoor seating!  

Since they're known for their martini's I had to indulge!  I ordered the Cosmo-Tonic because for some reason I've been really into Cosmo's lately.  With all tini's, you really have to have the right mixture.  I hate when there's too much Cranberry or even too much Vodka (gasp, I know!).    This was a perfect mix I'm glad to report!  Nice job shake masters!  I also tried my friends Lemon Drop Martini, holy bejebus, it was WAY too sweet for me!  I'll stick to my other options out there!

I would like to try the dinner options now and have the full experience here.  But I'd say so far so boozy good!",3,4wp4XI9AxKNqJima-xahlg
78,l_kefVF1frmC0xRW2YkvUA,0,2018-01-21 4:58,0,MRPCm_BYEHl2T9oNZYnCbQ,2,"Pros: Fun atmosphere, great for people watching, mechanical bull is unique in my experience

Cons: I had the chicken tenders and fries and while the tenders were alright, the fries were pretty terrible. I've had fries that didn't taste good before, but these were the first fries I've experienced that actually tasted bad. After dinner, I felt sick and had to drink lots of water to get the taste out of my mouth. Would not go again!",2,oAFF_A02Ws0mwH-lkbzyMQ
79,Vw9u6qar1I2QlkQOV6KNVA,0,2015-12-20 19:39,0,r_ViiWEz-9HKGRRjshDM4Q,3,"Nice decor, service was as good as it was asked for. Food came out very quickly after we ordered it, which makes me wonder whether they have prepared contents that they assemble by order??? If so, it explains the overcooked noodles in the Padthai. I didn't like the fact that they don't offer Padthai with flat noodles, but only with thin noodles... Took away from the whole Padthai eating experience that comes with the flat noodles and the flavors it generates. It was also extremely sweet marinated and had no particularly Thai spice flavors. The meat to noodle portion was pretty good though. Again, did not get Padthai as Padthai should look and taste. So far Royal Jasmine in Litchfield is my favorite Thai in West valley.",1,NrxsOAR-rBI-E7rD5B6Uug
80,VrGI7_nRjXpn0415S3coGQ,2,2013-06-24 6:21,0,#NAME?,4,"Prices are reasonable...fried rice, Thai flat noodle with Duck, and the yellow curry is delicious!  However, they burnt my fried calamari :(",2,4FnosmTZU4Kq3110Ykt7ZA
81,N6-dAWPTAaHqwRb94vXFCQ,0,2015-10-17 1:05,0,ktOeQ7aup9FKFSnO_M1MOg,5,"Their Homemade Lasagna was Great!
You've gotta try Rizzo's Spaghetti House.

Try out their other restaurant, located off Cherry Road in Rock Hill.",1,lq_DOs_38ctAKSzdE8gW4g
82,MNaPOkqm2vKeNG8EqkZWCg,2,2013-09-04 1:42,1,Oh6EPfAybFt-2Q-gP_7Umg,5,By far my favorite Italian restaurant in Vegas. Pasta Luigi is the fastest they have! Also try the stuffed artichoke. It is one of the best of ever had,3,gkw9tSW_DuxSvhKLES9ePQ
83,6ZIHxvFTHC1pvAzAS0uLDA,0,2018-02-01 19:18,0,ydmLJUsQTKrUMmM1hSFjFg,4,"What can I say?  The bread is made daily and the portions are reasonable. 
They have a wide selections of desserts,  Asian drinks/candy/food,   and their sandwiches is made when you order.",1,LPva2snYp0Fdu8Z1QIXLiA
84,H464UiJ5c7q5dAJ14h731A,0,2015-08-06 22:59,0,rqGuZNdCcIVqqlmmjdF5Yg,4,"Had a wonderful meal here. Rib steak for two with herb butter and mushroom onion sauce was excellent, cooked to medium rare spot on, lightly coated with Montreal steak spice. Tuna steak lightly seared just right went well with lentils and mint. I am withholding a star because even though the wine list was interesting and extensive, only three reds were available by the glass, and the pour was nowhere near generous.",0,iDJCA-MMb8LRpBEN5qIWrA
85,LLOCKcFIKbeWmiyCGytBSg,0,2016-07-25 5:30,0,b9dq4-FW7DZPGvBcyMUs7g,4,"Huge breakfasts served all day. ""the all American"" was very good if you want something simple. Service was spotty mostly because the waiters would disappear when we needed their attention. They were able to separate the checks which was great. The waffle was forgettable and expensive. I recommend egg dishes! If you need a quick yummy breakfast in downtown I recommend this.",1,aFXA_ZCpPWhsHVg1Uyjl4A
86,V2TN04eMwKJmGki8ioOY9A,0,2015-05-26 15:21,0,LY8OfJm-Uk-jsfeCiW3O7Q,2,"I love bookstores, and I love to spend some time browsing and flipping through the books and having a generally pleasant time. 

I would have enjoyed it more, though, if this store were organized better. It was nothing but an exercise in frustration going through the fiction section. I am not sure if it was a matter of the store being in transition, or what was going on, but the ""General Non Fiction"" shelves included a number of books that should have been filed in the fantasy or science fiction shelves, which were incredibly tiny as it was. It make finding anything incredibly difficult, as it was hard to tell if they just didn't carry a particular author, or if it was mistakenly shelved elsewhere.

Service was perfectly polite, the Starbucks inside is pretty comfortable and a good place to relax. However, if a bookstore wants to compete with Amazon, they really need to have their stuff together and not annoy the customer.",1,#NAME?
87,vQMcpsCYhkpJKvkity2VHA,1,2018-02-01 21:01,4,3TlCnn6hG-Hs8xQGyOAhiA,2,"I passed Five Guys, In-N-Out, Carl's Jr, and Sonic to get to The Habit.  It won't happen again. I don't know where all these five stars are coming... but their burger tasted like an unseasoned Sonic burger... and more overpriced than Five Guys. I WILL SAY THAT THE CUSTOMER SERVICE WAS GREAT!",4,Qh1sq9Civof7Fd9TZLm4HQ
88,LiE33AU9CAZooCyAXr957w,1,2005-05-11 5:05,0,#NAME?,5,"Some cretin at a store swiped my credit card information while ringing me up and then charged 3,000 bucks worth of stuff on my Keybank debit card.  I was in Florida at the time on a long term assignment, hundreds of miles from a Keybank.  I discovered the fraudulent charges when I checked my balance just before leaving on a road trip.  I called the customer service number and within a few hours all my money was back in my account.  They canceled my number and sent me an all new card by FedEx which arrived the next day at my destination. They made the whole recovery process so easy.  Miss this bank, big time.",2,Bf87HcPERF9yiSjb2tQBqw
89,srHBs-NlG0upDlambkURbA,0,2018-05-19 0:32,0,5n7Ye0F9mS7r25rnRfPhZw,5,"Fast and friendly, always! They make sure your order is correct even when they are in a hurry. Always a great meal.",0,AVxQMKJsNvyNPbCJsinvYA
90,PBmMvDows5HWIqrEVvNfQQ,0,2016-09-18 15:43,0,eSmuw_7aCamAWhKdiZvzxw,5,"I tried chicken Shish kebab . Chicken is really juicy and really tasty . The atmosphere there is very Turkish style , love it . Definitely 5 stars .  Good place ever for coffee break , delicious deserts.",0,owc3KFagSCE38eWTQ4CaRQ
91,XwJ6fZRVbxQYRsryy4-qDw,0,2016-05-19 5:03,1,eDBC5o8_28FMafDAeT1lJQ,5,"I love the atmosphere ! Perfect for families ! Very welcoming to children , my sons a bit active && loves to touch the decorations but they're so patient && understanding . The food is filling , tasteful && excellent portions . Nd their hours are accommodating to all they're open late .",1,omzXdnZFmB6irpf7jmTQWQ
92,lmxA0dJM0XsPCIHPXhEQ-g,0,2016-06-11 21:17,1,LkDcm5hRFcKyDt_q0N9OYw,2,"I just want to note that I am all about eating quality sushi. I have been to many sushi places  and I know when the sushi is worth the money. Unfortunately, this is not one of them.  The presentation of the sushi is clean and organized but the quality of taste was not there. 

We ordered the Godzilla and  10 orders of sake nigiri and 10 order of shrimp nigiri. I was disappointed. It was not fresh enough for my taste and not good enough for the money I spent there. The fresh sushi was flavorless and the rolls did not have a correct balance of flavor. 

If you guys are big sushi fans and know the difference between great sushi, good sushi and poor sushi, then this is place in not for you. But if you do like spending $5 on one piece of Nigiri/sashimi (not even a set of two) cause you won big in the casino or something, then be my guest.",1,FUT-tRk_GVBNqwS_Hogolw
93,zidkKI_N1OPxsiddTOQH_Q,0,2018-07-17 1:33,0,WN8Mv-izludqkQrAFxmrhg,5,Amazing staff and food everytime! Always so welcoming and the food is constantly awesome.,0,Jv7tTiEpkm4vSLzp7Ryb5w
94,TIXQ4Yo65ZJUTGiraWI7ug,0,2017-08-07 19:35,0,oV2rbFWgjyk3ISZd50_u1A,5,They did a great job on my two Golden boys. They can be a handful at times but they came out looking great and what I considered a great price as well!  We will be coming back for sure in the future.,0,mn0tWjJCIozGGg9EweGncg
95,CIdyd88FK-4-YaEFo3Ht6A,0,2010-01-08 9:36,0,TxpuxIkumA95x3qEgB-AaA,4,"The whole experience is awesome. They start you off with silly anouncements from the gate. In other words, the staff is friendly, spontaneous, and well, AWESOME. It's a small plane, though, so whether you're travelling a short (ie from San Francisco to Vegas) or longer distance (SF to New York), then Virgin America is the way to go.  

I guess the airline is famous for its mood lighting which is relaxing. They have a really cool in-flight entertainment system - touch-screen, on-demand movies, live satellite TV, radio, etc. So if you're flying, better bring your own headset coz they sell theirs for $2. To sum it up, the experience was so darn good that I wish I had more time on the plane.",1,CGZD3Xkg7JsBIELPXyLzZg
96,zRJBKJkEheN30Vl_fdiS7g,0,2016-03-07 0:34,0,gHi_lCvO0659TOUGyZwPvA,2,"The reviews for this place on Facebook are great so despite not having a presence on Yelp, I made an appointment.  I won't deny my dog needed some serious grooming.  We'd brushed him out the night before but he could still use more combing, his hind legs/butt trimmed up and he had some matts behind his ear.  There are 4 doors at this place, I believe. If you just pull in to the drive way it's not terribly clear until you get closer to the doors and see signs directing you which to go into.  The lobby is cute. I was quickly greeted and I was given a form to complete. The woman doing the grooming introduced herself and I asked that his hind legs and butt get trimmed up and asked that she cut out any matts.  She said it would probably take about 3 hours.  I received a text about 3 1/2 hours later stating the price would be $80 and if I returned within 8 weeks it would be $65.  I went to pick him up and I was shocked that they shaved him.  His hair was NOT that bad.  Not to mention the hair that was left was not soft as it has been after visiting other groomers.  I didn't say anything because I was so shocked in the moment so I took him home.  We saw our dog paying particular attention to his private area...more so than he usually does.  My husband looked closer and found that he had been nicked a couple of times.  We found a large cut behind one of his ears.  We won't be returning.",5,STcrjP1twU03Vk6syLft7g
97,6M5WG1Hp38dsYkK77S-bzQ,0,2017-01-27 18:48,0,6f8govVUNZf5Gi-UiRv7vA,5,Amazing food and perfect location for any Luke AFB military personnel looking for some decent Asian cuisine. I'm going on my third lunch this week! The Chicken Teriyaki and ginger salad dressing is out of this world!,0,ktZxmBGBEnWLyecg0X4uVw
98,osSwv6CJy5hDKQdOKeyTow,0,2015-11-05 23:56,0,0ID7sVxBNa7nBmsSo9cNOw,2,"3 stars for food, but the service was awful. Appetizers were ordered and all the food was brought out at once after wondering where the food was. Saw multiple tables served while we sat around waiting for the check. Won't be back!",0,XBRgHoPjOi4GgcYFCvYElQ
99,lslPZKTjaG9vhfINJ9acFA,0,2016-03-07 1:15,0,_1cKUxp1Ii5yGj000S-RnQ,5,I'm traveling from out of town. It's amazing! Best massage I've ever had! Most definitely will be my new go-to place no need to look any further.,0,bolI1wtWAvn7tzEZ5k2UJw
100,XWxYHSld0T2TfANwt1KmqA,0,2018-08-24 0:20,0,vNHdIY_wU_btRuHK3HMCgQ,5,"We love Cafe Americano! We've been a couple times for lunch and have had Eric S. both times as our waiter. He was unbelievably attentive, kind, and efficient! The food both times was amazing. As with anything down at the Strip, the food can seem pricey, but the quality and the amount of food you get is worth every penny! My favorite thing is the Short Rib Nachos. Also love the atmosphere. Highly recommend for anyone that has a stomach and is in Las Vegas ;)",0,mXBkddhNdHjw4vRmo7X8Hg
101,cDoo0Pf1d_P79Rq3ZNk-Mw,0,2013-07-13 0:57,0,B_1HqrwINKkIEnekkxtpsA,3,"Sigh. This review was tough to give, as it could've been anywhere between 2 and 4 stars.

Let's start with the positives. I came here with a friend for Summerlicious this afternoon at 12:30, and we got the last seat in the restaurant (it helped that we reserved). We were given the menu and our order was taken in about 3-4 minutes. Not bad to start.

I ordered the miso soup, green salad, ebi shiumai, sushi/sashimi/maki, and green tea ice cream. The miso soup and green salad tasted nothing special (the soup was a little salty though). The ebi shiumai tasted really good! The sushi/sashimi/maki tasted very good as well, and I especially love how there's a much higher raw fish-rice ratio compared to other restaurants I go to. Finally, the green tea ice cream was a great dessert to finish.

Everything with the food satisfied me. The service, after having the order taken, was a near disaster. I understand it was a busy day today due to the fact it was a nice Friday, but many of the servers were confused in their roles. There was a long lineup of orders by the sushi counter, and at one point I saw 15 dishes lining up ready for serving, but no servers were going to pick them up. I didn't receive my shiumai until 1:00, and my sushi/sashimi/maki until around 1:20. I finished everything by around 1:30, but the ice cream didn't come until around 1:40, and finally the bill didn't come till around 1:55. After 1 hour and 35 minutes, I finally left the restaurant at 2:05, since I had to ask for the credit card machine, in which no server was around for about 8 minutes before I finally got one's attention.

What probably saved this from a 2-star (or even a 1-star rating) was the fact the manager came out to me as I was signing my receipt saying how they were horribly understaffed and completely underestimated the demand for Summerlicious this year. They only had two sushi chefs, four servers, and two chefs serving what was a full house restaurant. In a way I felt bad, but I did give them just less than 10% tips; something I almost never do in restaurant.

Free wifi! Password is the phone number. Perhaps as a sucker for free wifi that might have contributed to the 3-star rating I gave. However, be warned.",1,1kNsEAhGU8d8xugMuXJGFA
102,pKOy7-pP-BdSVcCrtQo_ww,1,2011-01-08 22:46,0,x_AWd7i9NVCCynAyvk99VQ,5,"This is a review of Pliner's approach and style (truly original, but certainly ""not for everyone,) this location, and especially their sales person - Milijana, or Mia as she introduced herself.  Making my purchase on 12/18 during their holiday sale I literally tried on 25 pairs of shoes before making my final selection - a half-lacquered pair of black suede shoes unlike anything I've previously seen.

While the store did not have my size in stock, Mia brought me shoes made from the same mold and informed me that not only could the size I need (11) be mailed to my home, but it could be accomplished with no tax and free shipping since I lived in Ohio.

In retrospect I wish I'd have bought more pairs of shoes while I was there, but as it stands they've guaranteed I'll return on my next Vegas visit.",3,U4INQZOPSUaj8hMjLlZ3KA
103,6Cl15LapBVhw4ZfBIeVJJA,0,2016-01-30 3:24,0,k29ZobahoFGWPePsxd35Ng,5,Absolutely delicious. Ordered chicken/beef kabob combo with spinach rice based on other reviews and not disappointed! The spinach samosa are also fantastic. My new favorite restaurant.,0,YthHssImvAsOjE2AWWmg6w
104,NIPn7olHs6k3Svxy6DHUQA,0,2014-12-17 19:48,0,MS5Qm98MZOb747tkObIP8w,3,Really good steak house. Steak is always seasoned to perfection but is never exactly coined to perfection. Make sure to ask for bread and butter you will need it. The butter is home made infused with honey and the bread always comes warm.  can't wait to go back again do a nice dinner.,0,pvXNlamX78K_fQVUz8C3sw
105,X2f2s37_cFKo4xpzGFqk1w,1,2012-12-04 6:09,1,G9h-WIlysl1TDlKvErZNUg,3,"The food use to be really really really fuckn good here
But not any more.. Suckx the food is all picked over eeewwww..
I had to wait for FRESH!! Food to come out .. Uuuugghh.",1,uLWWpi62JJLnTh7UciJFHg
106,3p410D9YzcmgyXQWCcCPiA,0,2018-01-09 20:21,0,Hy6baACAfpcYBj_CE-EI2w,4,"Great food & very friendly staff.  We got the Shrimp Creole & the Cajun Trio, both tasty with the equivalent of home cooking.  The peach cobbler was delicious & passed my friend's test, who is from the South & has some experience with this dessert.  The owner chatted with my friend & I and told us how the restaurant got started.  Definitely worth trying.",0,kbvHEgHre_T0wx0Z_7t_7A
107,rp6EwfZATNfvkC_h9VtwYg,0,2016-01-17 6:13,0,#NAME?,1,I went up too my storage unit at the Uhaul facility on 1/9/16 and when I opened my unit door I noticed that there was boxes pushed too the side ... I noticed that three pieces of furniture was gone out of my unit and I notified the manager of that facility about the missing items... And the manager told me I had too file a claim with the Uhaul company ... I couldn't believe that the manager wouldn't look into it making me feel suspicious... I will never use their facility ever again can't trust their company....I called and they have never returned my calls,1,qPunrDwmTYU46Pp27-iyZw
108,2qLOnQtWSlTOtkfEFyWScg,0,2013-04-10 19:26,0,n2BEHit2SwqsRo6jlTagUA,2,"There are good things, and bad things about this tiny airport. The bad things are, no food, no bar, just vending machines a couch and a big screen TV. 

The good thing is that this airport is so small, only American Eagle flies here, that when you show up for your flight, you can sit on the couch or an easy chair and watch TV while you wait for the security guys to show up. Then everyone on your flight (~32 people) go through security and get on the plane.",2,abdw-Nf5xxWdi5wmUO7UYg
109,XSY26vVt9qvLh3SAECPzkg,1,2017-03-27 1:09,0,smQpjjY8bu8Vl5VsOViiNQ,5,"Disclaimer: this was our first experience there. 

Very friendly staff & nice ambiance. We got Wisconsin cheese, The Classic & Fundue Delight for our entrees & The Original for dessert. We chose Mojo for our cooking style. We had the Cesar & the Bacon & Bleu Spinach salads. I was a little unsure coming into it but the staff asked if we've been there & explained the process. We were warmed the portion sizes were small but we got full--guess it depends on your appetite. Everything was very good, even the apples with the cheese. I highly recommend this place. It's such a fun & different experience.",2,o6j8ZpiLIA2gwzaAsUHWpw
110,2gHJ-csflxzezLAi6JQW0w,0,2017-05-26 1:17,0,UiLcyhq3tAahSRBetqZ_qg,1,This place is clean and a great price the other places around is are horrible and have undesirable types (I.e. hookers) not here safe and quiet no bedbugs a huge plus would recommend it to anyone unless you are from the Phoenix area they will not rent to you unless you live more than 30 miles away after our 3rd stay we were informed of this policy such is stupid and discrimination of Phoenix and surrounding area residents so I'm going to file a complaint with corporate and talk to my lawyer!,0,ccKJusSm_iCv7YGrKCqzsQ
111,ODTI9W7fHMKNWZ3g8VcFUg,1,2017-01-14 23:23,0,h3H1A-fzNNC8ppKeNwkkhg,4,"What a great restaurant in the South Side! We went for restaurant week but the entrees are on their normal menu. Everything had such a pop of flavor and was perfectly cooked. The only part of our meal that my boyfriend didn't enjoy was the dessert. 

The shrimp appetizer is loaded with garlic! Definitely enough for two people. The stuffed oysters were very filling but I liked the shrimp more.

For entrees I had the chicken in cream sauce which was amazing. My boyfriend had a perfectly cooked fillet. 

My lemon cake was awesome but his creme brulee was watery. They substituted it for him.

Awesome service, great wine, and great food! We will be back!",1,q3ycagiLqUaRkOgEPf_gbw
112,LeuGZImVz_IG1e-SMYTSXw,0,2010-10-05 19:15,0,ZNGCRXZzENUl0FawjfOLxg,3,"I didn't really have a positive experience at Blush Lounge. The crowd here is much older than a typical Vegas club. The music isn't great and $20 cover on Thursday made me cringe a little. Other than that, the club is designed really nicely (as are most things in Encore/Wynn). The drinks were typical Vegas prices ($9 beers) so overall it just wasn't great. I probably will not come back here.",0,#NAME?
113,Wj1yPG74S_vkCMspcSmH9g,1,2012-12-04 6:19,2,tH37DtvmqeoPdIVZ_3Xhgg,4,"If you're in the Mississauga area, a must stop for any tech professional. 

I'll sum it up with two easy statements:
1. Awesome selection of beer on tap
2. Reliable free WiFi with good bandwidth

Enough said.",3,no2KpuffhnfD9PIDdlRM9g
114,4m_hApwQ054v3ue_OxFmGw,0,2013-02-21 23:37,0,V3kZd0O3EeVuTBCKOW-M4g,5,"Excellent food, service and ambiance! The tapas are truly infused with spanish flavours. 
We had the Octopus, Dates wrapped in Bacon and Figs with Goat Cheese, but if I have to pick a favourite it will be the Foie Gras ""sliders"", they were unbelievably tasty!! 
We had the 'Paella Patria' you could see the saffron, beautifully done. For dessert I ordered the Chocolate pudding, it was sublime, rich, decadent. Infused with olive oil and salt, it couldn't make me happier. Ohh I just can't wait to be back!!",2,Eg_VTAQwK3CxYTORNRWd2g
